Customer_ID,Transaction_ID,Purchase_Date,Purchase_Amount,Payment_Method,Product_Category,Total_Purchases,Average_Order_Value,Repeat_Purchase_Rate,Time_Between_Purchases,Session_Duration,Pages_Visited,Bounce_Rate,Browsing_Frequency,Click_Through_Rate,Ad_Clicks,Product_Link_Clicks,Navigation_Path_Count,Search_Keywords_Count,Search_Frequency,Product_Relevance_Score,Search_to_Purchase_Ratio,Age,Gender,Income_Level,Occupation,Education_Level,Location,Email_Open_Rate,Response_Rate,Chatbot_Interactions,Feedback_Score,Support_Request_Frequency,Customer_Value_Score,Engagement_Score,Loyalty_Score,Churn_Risk_Score,Customer_Segment
CUST_05171,TXN_005171,2024-08-03 10:00:00,21332.73,Net Banking,Electronics,97,5773.83,0.577,171,41.17,55,0.404,91,0.715,35,78,13,49,65,0.223,0.364,64,Male,Low,Homemaker,High School,Semi-Urban,0.299,0.108,9,1.12,8,54.08,49.2,56.97,48.07,Low_Value_Customer
CUST_05172,TXN_005172,2024-08-03 11:00:00,28314.26,Debit Card,Books,69,12404.59,0.938,172,72.34,79,0.85,84,0.358,59,49,23,13,5,0.21,0.25,48,Male,Middle,Homemaker,High School,Semi-Urban,0.299,0.231,27,3.5,26,66.33,59.51,75.14,74.93,Medium_Value_Customer
CUST_05173,TXN_005173,2024-08-03 12:00:00,1148.36,Net Banking,Electronics,103,2731.42,0.504,172,68.36,15,0.699,74,0.162,42,31,11,16,40,0.248,0.608,64,Male,Upper Middle,Homemaker,Bachelor,Rural,0.064,0.278,22,3.06,6,45.81,34.68,65.5,51.57,Low_Value_Customer
CUST_05174,TXN_005174,2024-08-03 13:00:00,1818.12,Credit Card,Electronics,28,2168.34,0.582,43,38.59,14,0.659,84,0.275,52,24,36,20,27,0.608,0.612,19,Other,High,Homemaker,High School,Metro,0.705,0.106,8,1.04,19,23.03,24.62,36.65,73.33,Inactive_Customer
CUST_05175,TXN_005175,2024-08-03 14:00:00,22346.69,Debit Card,Toys,90,9774.47,0.468,52,89.65,59,0.679,75,0.785,31,19,19,23,45,0.334,0.293,67,Male,Lower Middle,Freelancer,High School,Metro,0.014,0.457,42,4.57,27,61.21,74.39,67.82,69.67,Medium_Value_Customer
CUST_05176,TXN_005176,2024-08-03 15:00:00,40851.1,Wallet,Toys,107,13648.72,0.592,110,6.92,46,0.106,65,0.76,44,71,5,26,13,0.645,0.412,45,Other,Lower Middle,Student,Doctorate,Metro,0.849,0.645,38,3.04,13,76.31,51.42,70.09,29.08,High_Value_Customer
CUST_05177,TXN_005177,2024-08-03 16:00:00,44273.42,Debit Card,Electronics,21,1806.59,0.874,133,30.01,78,0.54,89,0.557,34,21,19,44,22,0.555,0.325,62,Female,Middle,Employee,High School,Metro,0.163,0.379,28,4.13,22,66.11,56.11,61.74,58.47,Medium_Value_Customer
CUST_05178,TXN_005178,2024-08-03 17:00:00,4426.66,Debit Card,Beauty,62,8879.88,0.34,147,4.28,28,0.284,76,0.087,26,24,3,13,27,0.456,0.891,37,Other,Lower Middle,Student,High School,Metro,0.826,0.273,19,1.36,25,29.48,18.94,38.48,54.42,Low_Value_Customer
CUST_05179,TXN_005179,2024-08-03 18:00:00,26964.32,Wallet,Books,23,1365.6,0.491,123,75.71,59,0.09,10,0.613,23,36,6,20,7,0.126,0.608,33,Other,Lower Middle,Freelancer,Doctorate,Metro,0.175,0.509,14,3.18,29,43.99,67.52,42.25,45.21,Potential_Customer
CUST_05180,TXN_005180,2024-08-03 19:00:00,45670.16,UPI,Toys,21,12201.23,0.445,158,68.25,38,0.697,61,0.758,48,9,5,16,54,0.834,0.854,52,Male,Low,Student,Master,Metro,0.595,0.425,2,3.71,6,57.25,60.41,42.48,47.87,Low_Value_Customer
CUST_05181,TXN_005181,2024-08-03 20:00:00,19459.84,UPI,Fashion,75,13648.66,0.396,49,61.85,40,0.296,81,0.782,22,79,37,18,40,0.16,0.478,54,Male,Upper Middle,Employee,Doctorate,Urban,0.393,0.86,24,4.97,20,55.2,70.73,62.57,38.5,Potential_Customer
CUST_05182,TXN_005182,2024-08-03 21:00:00,41495.33,UPI,Home Decor,106,9469.04,0.806,125,20.09,51,0.301,70,0.335,11,66,30,39,28,0.687,0.026,55,Male,High,Employee,Bachelor,Metro,0.573,0.877,5,2.79,4,80.04,51.82,77.11,20.61,High_Value_Customer
CUST_05183,TXN_005183,2024-08-03 22:00:00,6771.41,Credit Card,Home Decor,103,10356.31,0.235,116,63.99,69,0.611,14,0.152,9,45,33,6,18,0.425,0.201,46,Female,Low,Retired,Bachelor,Rural,0.8,0.851,19,1.44,2,39.51,64.41,46.64,31.08,Low_Value_Customer
CUST_05184,TXN_005184,2024-08-03 23:00:00,46776.19,Debit Card,Grocery,16,926.0,0.495,157,32.62,9,0.636,62,0.817,57,26,38,34,41,0.755,0.772,63,Other,Upper Middle,Retired,High School,Metro,0.168,0.526,39,4.59,27,60.41,45.45,47.42,60.26,Low_Value_Customer
CUST_05185,TXN_005185,2024-08-04 00:00:00,37596.02,Cash on Delivery,Home Decor,62,1187.36,0.907,76,78.3,11,0.456,82,0.691,37,30,10,4,63,0.348,0.19,60,Male,Upper Middle,Retired,Diploma,Urban,0.111,0.489,17,3.16,26,69.44,54.69,70.16,58.73,Low_Value_Customer
CUST_05186,TXN_005186,2024-08-04 01:00:00,47072.59,Wallet,Toys,97,2777.09,0.166,53,18.76,20,0.533,99,0.373,6,17,27,15,40,0.419,0.86,59,Male,High,Freelancer,High School,Semi-Urban,0.348,0.288,49,4.63,1,74.41,27.99,58.08,47.9,Low_Value_Customer
CUST_05187,TXN_005187,2024-08-04 02:00:00,33863.2,Cash on Delivery,Fashion,91,4180.04,0.015,98,20.39,34,0.808,90,0.541,41,18,39,5,66,0.983,0.306,20,Female,Middle,Student,Diploma,Urban,0.15,0.669,5,3.93,24,58.54,46.54,46.79,62.77,Low_Value_Customer
CUST_05188,TXN_005188,2024-08-04 03:00:00,18233.86,Credit Card,Home Decor,65,11421.86,0.267,28,86.49,69,0.111,71,0.344,6,65,6,13,5,0.449,0.201,32,Other,Middle,Business Owner,Doctorate,Rural,0.88,0.181,7,3.65,18,45.3,58.71,47.89,51.9,Low_Value_Customer
CUST_05189,TXN_005189,2024-08-04 04:00:00,46915.24,Wallet,Beauty,108,6587.9,0.905,145,47.01,33,0.071,12,0.394,42,84,22,8,45,0.651,0.141,32,Other,Upper Middle,Homemaker,Doctorate,Semi-Urban,0.19,0.672,18,4.47,17,91.35,50.02,90.05,28.44,High_Value_Customer
CUST_05190,TXN_005190,2024-08-04 05:00:00,13850.78,Cash on Delivery,Sports,80,1265.92,0.095,82,40.73,28,0.627,72,0.285,13,14,23,9,14,0.955,0.652,19,Female,High,Student,Bachelor,Metro,0.274,0.671,37,4.33,9,44.59,43.96,48.78,44.76,Low_Value_Customer
CUST_05191,TXN_005191,2024-08-04 06:00:00,16675.41,Credit Card,Home Decor,5,12804.41,0.143,24,32.31,53,0.578,13,0.057,17,44,15,26,6,0.738,0.872,23,Female,Middle,Retired,Diploma,Urban,0.585,0.779,12,2.03,13,21.87,46.44,17.33,46.36,Low_Value_Customer
CUST_05192,TXN_005192,2024-08-04 07:00:00,35070.34,Credit Card,Electronics,46,14908.02,0.321,88,74.98,36,0.185,88,0.848,36,74,7,0,11,0.446,0.578,60,Other,Low,Homemaker,Bachelor,Metro,0.897,0.067,24,1.78,21,47.81,54.95,35.16,57.08,Low_Value_Customer
CUST_05193,TXN_005193,2024-08-04 08:00:00,38289.28,Credit Card,Electronics,64,6879.89,0.757,76,32.39,41,0.501,56,0.211,20,62,4,31,64,0.45,0.474,56,Other,High,Homemaker,Bachelor,Urban,0.838,0.611,46,4.66,24,71.92,42.36,72.25,54.98,Low_Value_Customer
CUST_05194,TXN_005194,2024-08-04 09:00:00,46477.23,Wallet,Sports,82,7725.28,0.739,36,32.7,30,0.711,31,0.254,35,6,1,21,50,0.484,0.449,53,Female,Middle,Student,Doctorate,Semi-Urban,0.29,0.326,47,4.29,9,80.68,32.96,74.93,60.6,High_Value_Customer
CUST_05195,TXN_005195,2024-08-04 10:00:00,10319.64,Cash on Delivery,Electronics,41,1269.79,0.094,160,11.98,27,0.698,68,0.283,40,78,20,19,15,0.476,0.432,40,Male,Middle,Homemaker,Bachelor,Urban,0.327,0.712,7,3.45,15,29.7,36.64,32.97,46.68,Low_Value_Customer
CUST_05196,TXN_005196,2024-08-04 11:00:00,39920.1,Cash on Delivery,Electronics,98,5806.96,0.916,154,47.34,50,0.57,14,0.215,16,32,2,30,27,0.417,0.925,54,Other,Middle,Retired,Master,Rural,0.766,0.049,11,3.77,11,82.07,35.38,84.07,59.09,High_Value_Customer
CUST_05197,TXN_005197,2024-08-04 12:00:00,36953.45,Net Banking,Beauty,44,5639.88,0.242,67,83.21,11,0.133,67,0.284,13,34,3,17,49,0.606,0.998,53,Male,Lower Middle,Business Owner,High School,Semi-Urban,0.383,0.256,14,2.62,12,49.57,40.05,35.61,43.25,Low_Value_Customer
CUST_05198,TXN_005198,2024-08-04 13:00:00,3283.35,Credit Card,Beauty,89,14490.29,0.282,33,86.22,17,0.296,37,0.486,37,37,37,44,19,0.82,0.666,66,Female,High,Retired,High School,Rural,0.347,0.792,2,1.5,28,34.69,61.21,44.74,48.1,Low_Value_Customer
CUST_05199,TXN_005199,2024-08-04 14:00:00,19422.43,UPI,Beauty,106,9940.43,0.385,167,89.6,50,0.391,65,0.076,50,10,16,47,42,0.629,0.691,26,Male,Upper Middle,Retired,Master,Rural,0.693,0.652,37,2.25,21,54.55,58.71,57.57,42.35,Low_Value_Customer
CUST_05200,TXN_005200,2024-08-04 15:00:00,14210.0,Debit Card,Toys,98,11754.53,0.625,84,43.1,32,0.751,95,0.07,12,0,12,24,52,0.324,0.952,34,Female,Lower Middle,Homemaker,Diploma,Metro,0.433,0.834,6,1.74,10,52.17,44.57,62.28,44.93,Low_Value_Customer
CUST_05201,TXN_005201,2024-08-04 16:00:00,15294.07,Net Banking,Home Decor,15,2012.15,0.516,12,69.97,23,0.521,93,0.398,57,55,26,36,24,0.732,0.01,25,Male,High,Retired,Doctorate,Metro,0.655,0.449,49,1.03,19,27.87,47.8,30.16,59.93,Low_Value_Customer
CUST_05202,TXN_005202,2024-08-04 17:00:00,49149.05,Net Banking,Sports,68,6312.21,0.911,84,50.18,45,0.699,12,0.595,7,20,35,49,54,0.564,0.225,37,Female,Middle,Homemaker,Diploma,Semi-Urban,0.928,0.839,30,4.22,7,82.28,63.85,77.37,40.46,High_Value_Customer
CUST_05203,TXN_005203,2024-08-04 18:00:00,32174.59,Wallet,Electronics,51,2954.14,0.558,81,49.77,18,0.878,69,0.193,6,93,38,3,12,0.658,0.87,67,Other,Lower Middle,Retired,Bachelor,Metro,0.406,0.27,2,3.51,22,56.96,31.02,54.74,76.46,Inactive_Customer
CUST_05204,TXN_005204,2024-08-04 19:00:00,35912.04,Net Banking,Grocery,54,12916.82,0.841,43,72.76,22,0.596,13,0.447,59,26,22,32,46,0.736,0.701,53,Male,High,Business Owner,Doctorate,Urban,0.06,0.832,25,3.85,1,67.01,59.06,68.64,34.34,Medium_Value_Customer
CUST_05205,TXN_005205,2024-08-04 20:00:00,48833.22,Cash on Delivery,Sports,68,2370.35,0.086,107,75.35,28,0.233,7,0.38,49,81,30,27,17,0.516,0.066,69,Male,High,Business Owner,Bachelor,Metro,0.919,0.452,35,1.67,29,57.91,50.48,31.62,52.82,Low_Value_Customer
CUST_05206,TXN_005206,2024-08-04 21:00:00,18922.37,Wallet,Grocery,89,6639.18,0.84,13,2.76,49,0.141,58,0.39,11,96,30,7,15,0.46,0.087,63,Other,High,Retired,Bachelor,Rural,0.354,0.837,0,3.62,9,63.16,46.75,77.66,26.6,Low_Value_Customer
CUST_05207,TXN_005207,2024-08-04 22:00:00,40111.82,Wallet,Electronics,105,899.39,0.202,83,84.91,42,0.011,55,0.599,39,0,17,46,52,0.88,0.396,19,Other,Middle,Employee,Bachelor,Semi-Urban,0.568,0.837,29,1.28,18,62.21,72.61,45.1,25.66,Medium_Value_Customer
CUST_05208,TXN_005208,2024-08-04 23:00:00,21783.1,UPI,Fashion,77,9550.98,0.362,90,74.25,15,0.175,86,0.512,45,83,6,5,45,0.875,0.901,29,Other,High,Employee,Bachelor,Rural,0.208,0.529,10,2.54,5,49.36,51.34,49.64,29.42,Low_Value_Customer
CUST_05209,TXN_005209,2024-08-05 00:00:00,43489.73,Credit Card,Sports,42,7280.68,0.32,116,65.18,20,0.263,50,0.404,32,28,30,11,35,0.739,0.64,21,Other,High,Retired,Bachelor,Rural,0.719,0.319,34,3.7,7,58.44,42.43,43.55,39.02,Low_Value_Customer
CUST_05210,TXN_005210,2024-08-05 01:00:00,9114.81,Net Banking,Toys,46,7519.7,0.337,133,76.83,32,0.264,37,0.237,1,12,12,7,19,0.399,0.904,29,Male,Low,Employee,Diploma,Semi-Urban,0.616,0.514,17,4.02,14,36.68,50.12,47.0,38.1,Low_Value_Customer
CUST_05211,TXN_005211,2024-08-05 02:00:00,47389.54,Credit Card,Home Decor,25,1614.12,0.901,106,48.82,56,0.637,44,0.502,16,53,19,3,31,0.75,0.416,55,Male,High,Employee,High School,Urban,0.442,0.477,1,1.58,28,62.18,55.54,51.23,65.43,Medium_Value_Customer
CUST_05212,TXN_005212,2024-08-05 03:00:00,11016.71,Credit Card,Grocery,67,7758.32,0.438,173,69.82,72,0.151,11,0.125,44,48,23,6,29,0.489,0.084,22,Male,Lower Middle,Retired,Doctorate,Semi-Urban,0.879,0.272,6,2.35,14,40.27,51.82,48.81,39.18,Low_Value_Customer
CUST_05213,TXN_005213,2024-08-05 04:00:00,16378.4,Credit Card,Sports,35,8500.37,0.27,89,54.28,53,0.419,83,0.359,28,38,8,5,32,0.726,0.302,64,Male,Middle,Employee,Bachelor,Semi-Urban,0.422,0.627,24,4.99,29,40.58,56.29,45.96,55.08,Low_Value_Customer
CUST_05214,TXN_005214,2024-08-05 05:00:00,37833.99,Wallet,Sports,116,14446.32,0.296,133,49.32,43,0.015,9,0.123,57,97,39,46,12,0.289,0.772,48,Other,Upper Middle,Homemaker,Diploma,Metro,0.355,0.083,48,3.65,24,72.35,32.29,63.92,50.65,Low_Value_Customer
CUST_05215,TXN_005215,2024-08-05 06:00:00,19748.38,Credit Card,Beauty,112,595.02,0.789,23,19.83,22,0.255,11,0.277,20,86,8,20,40,0.105,0.529,19,Male,Lower Middle,Homemaker,High School,Metro,0.892,0.044,1,3.12,0,66.96,20.41,79.83,46.33,Low_Value_Customer
CUST_05216,TXN_005216,2024-08-05 07:00:00,30449.75,Net Banking,Fashion,73,13848.43,0.533,35,76.42,20,0.049,44,0.545,10,76,23,35,2,0.212,0.768,38,Male,Middle,Homemaker,Doctorate,Urban,0.281,0.401,10,4.25,6,62.97,51.13,63.86,32.74,Low_Value_Customer
CUST_05217,TXN_005217,2024-08-05 08:00:00,22284.22,Wallet,Beauty,78,7245.51,0.446,96,79.66,1,0.677,71,0.671,31,65,38,26,4,0.641,0.604,66,Male,Lower Middle,Business Owner,Doctorate,Urban,0.633,0.284,40,2.21,26,50.65,46.32,51.64,71.51,Inactive_Customer
CUST_05218,TXN_005218,2024-08-05 09:00:00,37144.26,Net Banking,Fashion,22,3230.71,0.909,54,87.44,51,0.343,32,0.208,17,27,34,17,25,0.485,0.856,21,Female,Low,Employee,Doctorate,Rural,0.055,0.515,7,3.06,14,58.86,58.3,58.08,45.22,Low_Value_Customer
CUST_05219,TXN_005219,2024-08-05 10:00:00,11493.73,Wallet,Fashion,112,10016.64,0.912,125,11.72,57,0.461,21,0.549,31,67,26,7,6,0.418,0.194,40,Female,Upper Middle,Retired,High School,Semi-Urban,0.65,0.164,23,3.73,17,65.48,38.89,87.8,58.44,Low_Value_Customer
CUST_05220,TXN_005220,2024-08-05 11:00:00,3017.05,Debit Card,Home Decor,9,7804.08,0.743,177,26.95,42,0.726,71,0.24,46,49,9,23,17,0.896,0.313,69,Female,Lower Middle,Freelancer,High School,Metro,0.589,0.435,24,1.2,18,22.82,37.49,38.34,57.53,Low_Value_Customer
CUST_05221,TXN_005221,2024-08-05 12:00:00,15066.48,Debit Card,Sports,24,3478.65,0.512,70,62.0,52,0.821,93,0.359,54,31,3,22,38,0.256,0.799,22,Female,Middle,Student,Diploma,Semi-Urban,0.231,0.644,43,2.34,9,33.81,58.55,39.18,53.03,Low_Value_Customer
CUST_05222,TXN_005222,2024-08-05 13:00:00,23768.0,Debit Card,Beauty,23,9439.72,0.123,120,77.12,77,0.496,88,0.778,24,47,5,16,44,0.882,0.386,43,Male,High,Homemaker,Master,Semi-Urban,0.086,0.75,25,1.88,28,30.49,83.68,21.03,51.53,Potential_Customer
CUST_05223,TXN_005223,2024-08-05 14:00:00,8484.2,Debit Card,Toys,61,7151.61,0.697,37,67.87,26,0.621,42,0.095,34,74,22,14,55,0.547,0.36,56,Female,High,Retired,Master,Rural,0.423,0.011,21,1.68,26,40.17,29.63,54.07,81.02,Inactive_Customer
CUST_05224,TXN_005224,2024-08-05 15:00:00,17804.38,Wallet,Beauty,37,10366.32,0.801,119,41.55,63,0.702,24,0.837,51,95,31,10,64,0.978,0.643,26,Male,Upper Middle,Homemaker,Master,Rural,0.723,0.228,46,3.17,19,47.24,57.85,58.68,66.95,Inactive_Customer
CUST_05225,TXN_005225,2024-08-05 16:00:00,20059.15,Credit Card,Grocery,45,10367.25,0.836,22,65.61,61,0.278,27,0.55,54,48,16,46,34,0.38,0.567,62,Male,Middle,Retired,High School,Urban,0.052,0.387,8,3.38,22,52.15,60.71,63.46,55.23,Low_Value_Customer
CUST_05226,TXN_005226,2024-08-05 17:00:00,2963.85,UPI,Sports,15,7144.95,0.574,136,7.42,62,0.675,45,0.522,48,24,35,15,22,0.838,0.226,25,Male,Lower Middle,Business Owner,High School,Semi-Urban,0.748,0.218,29,4.61,3,31.13,39.94,50.38,52.03,Low_Value_Customer
CUST_05227,TXN_005227,2024-08-05 18:00:00,29207.03,Cash on Delivery,Electronics,57,5922.86,0.608,71,59.97,67,0.624,6,0.19,10,52,24,20,19,0.565,0.258,62,Male,Low,Freelancer,Master,Urban,0.215,0.583,26,4.63,20,60.74,56.92,64.1,57.07,Medium_Value_Customer
CUST_05228,TXN_005228,2024-08-05 19:00:00,44228.74,UPI,Electronics,100,1042.34,0.698,162,1.71,61,0.426,7,0.173,35,68,18,24,45,0.317,0.484,45,Female,Low,Homemaker,Bachelor,Semi-Urban,0.251,0.207,2,3.56,18,80.6,29.04,74.89,54.7,High_Value_Customer
CUST_05229,TXN_005229,2024-08-05 20:00:00,7671.97,Debit Card,Grocery,14,7458.31,0.858,41,5.23,46,0.33,91,0.785,10,14,13,28,44,0.873,0.528,54,Male,Lower Middle,Student,Master,Metro,0.949,0.072,43,1.27,14,29.84,37.25,44.75,58.78,Low_Value_Customer
CUST_05230,TXN_005230,2024-08-05 21:00:00,29930.62,Credit Card,Fashion,52,3722.41,0.054,28,68.4,49,0.925,10,0.145,29,29,26,31,5,0.602,0.631,33,Male,Lower Middle,Student,Doctorate,Urban,0.072,0.329,6,1.01,3,38.06,46.16,22.38,63.45,Low_Value_Customer
CUST_05231,TXN_005231,2024-08-05 22:00:00,33270.49,Net Banking,Toys,84,893.39,0.556,31,43.51,24,0.937,3,0.154,48,3,34,9,12,0.821,0.803,51,Male,Middle,Freelancer,Doctorate,Semi-Urban,0.591,0.239,42,3.0,26,64.41,29.41,61.74,85.57,Inactive_Customer
CUST_05232,TXN_005232,2024-08-05 23:00:00,21024.8,Credit Card,Grocery,103,5022.67,0.368,21,6.3,46,0.663,22,0.598,7,67,26,32,22,0.663,0.938,19,Other,Upper Middle,Employee,Doctorate,Semi-Urban,0.511,0.27,15,3.0,23,56.83,37.82,59.76,73.1,Inactive_Customer
CUST_05233,TXN_005233,2024-08-06 00:00:00,35084.77,Net Banking,Grocery,36,1403.29,0.818,74,43.89,57,0.371,75,0.602,6,71,9,44,57,0.164,0.739,34,Other,Middle,Homemaker,Bachelor,Rural,0.949,0.81,26,4.55,13,63.57,65.3,65.97,35.41,Medium_Value_Customer
CUST_05234,TXN_005234,2024-08-06 01:00:00,20595.5,UPI,Beauty,27,8738.15,0.14,51,6.59,72,0.716,31,0.345,10,13,35,5,3,0.645,0.772,31,Male,High,Employee,Doctorate,Urban,0.385,0.088,46,3.87,26,35.58,35.16,32.83,81.25,Inactive_Customer
CUST_05235,TXN_005235,2024-08-06 02:00:00,25281.4,Credit Card,Grocery,17,7604.67,0.892,36,31.8,14,0.648,42,0.772,9,16,33,24,35,0.115,0.913,30,Female,Upper Middle,Employee,Master,Urban,0.522,0.847,40,2.65,21,47.74,53.68,53.89,52.77,Low_Value_Customer
CUST_05236,TXN_005236,2024-08-06 03:00:00,466.92,Credit Card,Books,90,11907.19,0.13,154,15.01,2,0.522,46,0.782,18,74,16,9,61,0.768,0.3,41,Other,Lower Middle,Business Owner,Bachelor,Urban,0.183,0.011,30,2.32,2,32.39,24.62,43.05,51.05,Low_Value_Customer
CUST_05237,TXN_005237,2024-08-06 04:00:00,34616.83,Cash on Delivery,Toys,41,4087.74,0.097,19,20.52,6,0.134,4,0.717,37,5,10,20,14,0.356,0.559,47,Female,Lower Middle,Student,Diploma,Metro,0.763,0.145,46,1.18,3,39.96,29.12,21.74,41.78,Low_Value_Customer
CUST_05238,TXN_005238,2024-08-06 05:00:00,33101.0,UPI,Fashion,4,5635.78,0.346,6,18.41,76,0.9,66,0.023,7,94,8,15,10,0.506,0.901,51,Male,Lower Middle,Business Owner,High School,Rural,0.343,0.127,11,4.7,5,45.19,32.61,38.51,71.52,Inactive_Customer
CUST_05239,TXN_005239,2024-08-06 06:00:00,2016.2,Credit Card,Electronics,3,10365.36,0.975,176,34.09,61,0.229,85,0.264,4,11,9,38,52,0.218,0.615,50,Other,High,Employee,High School,Rural,0.073,0.048,45,4.0,5,33.66,36.33,59.88,40.96,Low_Value_Customer
CUST_05240,TXN_005240,2024-08-06 07:00:00,18475.68,Net Banking,Home Decor,19,14894.87,0.625,15,10.6,36,0.38,47,0.254,12,37,28,37,21,0.216,0.7,57,Female,Upper Middle,Business Owner,Bachelor,Semi-Urban,0.272,0.376,29,2.57,9,37.89,29.94,43.39,48.69,Low_Value_Customer
CUST_05241,TXN_005241,2024-08-06 08:00:00,48953.69,Credit Card,Toys,41,13572.13,0.036,110,47.97,68,0.332,52,0.065,17,90,4,0,29,0.724,0.245,35,Other,Lower Middle,Homemaker,Master,Rural,0.849,0.345,35,1.27,1,49.05,44.82,19.75,35.99,Low_Value_Customer
CUST_05242,TXN_005242,2024-08-06 09:00:00,21094.75,Net Banking,Toys,40,7860.29,0.252,109,37.23,30,0.155,36,0.76,51,4,28,44,17,0.176,0.035,29,Other,Low,Freelancer,Diploma,Semi-Urban,0.579,0.214,47,4.78,18,44.15,44.07,45.65,47.95,Low_Value_Customer
CUST_05243,TXN_005243,2024-08-06 10:00:00,25147.08,Debit Card,Sports,58,10201.41,0.155,124,75.75,48,0.033,88,0.844,28,92,19,41,49,0.541,0.056,33,Female,High,Business Owner,Bachelor,Metro,0.882,0.02,44,4.81,5,49.63,57.64,47.17,37.83,Low_Value_Customer
CUST_05244,TXN_005244,2024-08-06 11:00:00,45505.51,Credit Card,Grocery,39,8025.64,0.011,49,74.51,16,0.884,3,0.13,4,93,27,26,68,0.669,0.093,27,Female,Upper Middle,Homemaker,Doctorate,Rural,0.055,0.13,22,1.46,1,46.2,32.2,19.11,65.15,Inactive_Customer
CUST_05245,TXN_005245,2024-08-06 12:00:00,35891.37,Net Banking,Sports,7,6578.6,0.509,18,74.36,64,0.705,55,0.25,17,76,39,16,32,0.46,0.613,33,Other,Lower Middle,Retired,Doctorate,Urban,0.309,0.305,3,4.63,9,50.94,54.53,45.55,62.02,Low_Value_Customer
CUST_05246,TXN_005246,2024-08-06 13:00:00,29145.3,UPI,Grocery,36,9074.24,0.38,84,42.8,8,0.029,46,0.032,43,12,5,20,55,0.559,0.292,39,Other,Upper Middle,Homemaker,Doctorate,Semi-Urban,0.609,0.506,44,3.75,29,48.25,27.84,44.45,45.34,Low_Value_Customer
CUST_05247,TXN_005247,2024-08-06 14:00:00,39910.45,Debit Card,Books,83,5858.84,0.605,150,26.88,35,0.657,95,0.107,48,56,21,45,17,0.921,0.313,52,Male,Middle,Homemaker,Bachelor,Metro,0.559,0.485,3,3.96,28,72.67,33.2,68.21,63.44,Low_Value_Customer
CUST_05248,TXN_005248,2024-08-06 15:00:00,43231.88,Credit Card,Sports,76,4274.81,0.22,164,37.97,24,0.132,74,0.43,44,55,12,4,57,0.766,0.355,21,Female,Upper Middle,Homemaker,Master,Semi-Urban,0.236,0.752,0,2.74,3,61.88,47.6,44.67,15.45,Low_Value_Customer
CUST_05249,TXN_005249,2024-08-06 16:00:00,22898.71,Cash on Delivery,Beauty,20,10614.54,0.816,112,62.18,31,0.691,74,0.319,36,28,13,10,53,0.785,0.344,33,Other,Lower Middle,Freelancer,Doctorate,Rural,0.089,0.61,29,2.68,27,45.39,50.18,51.87,62.16,Low_Value_Customer
CUST_05250,TXN_005250,2024-08-06 17:00:00,23807.91,Net Banking,Beauty,102,13092.4,0.382,138,48.15,34,0.485,11,0.366,54,44,18,35,20,0.868,0.938,38,Female,Middle,Homemaker,Doctorate,Semi-Urban,0.529,0.456,5,2.4,11,57.01,44.55,57.03,44.8,Low_Value_Customer
CUST_05251,TXN_005251,2024-08-06 18:00:00,19363.94,Cash on Delivery,Sports,76,4391.56,0.478,20,56.56,5,0.929,77,0.57,47,68,10,13,15,0.445,0.378,18,Female,Lower Middle,Business Owner,Diploma,Rural,0.786,0.428,49,2.69,24,50.18,42.22,54.74,78.56,Inactive_Customer
CUST_05252,TXN_005252,2024-08-06 19:00:00,48338.64,Credit Card,Grocery,29,10632.69,0.721,113,62.74,14,0.416,84,0.092,38,77,20,4,12,0.289,0.512,67,Female,High,Employee,Doctorate,Metro,0.816,0.133,48,3.31,16,65.44,27.43,53.85,57.63,Low_Value_Customer
CUST_05253,TXN_005253,2024-08-06 20:00:00,34888.6,Net Banking,Books,94,6566.88,0.171,61,82.73,37,0.714,59,0.722,28,85,36,7,12,0.171,0.645,56,Other,Low,Business Owner,Doctorate,Urban,0.486,0.835,31,1.76,1,56.62,73.47,43.06,37.38,Potential_Customer
CUST_05254,TXN_005254,2024-08-06 21:00:00,4252.83,Credit Card,Books,84,4601.07,0.264,101,85.01,20,0.049,63,0.737,29,50,34,34,41,0.774,0.982,61,Female,Low,Retired,Doctorate,Rural,0.162,0.755,29,3.45,16,39.61,67.16,52.31,26.79,Potential_Customer
CUST_05255,TXN_005255,2024-08-06 22:00:00,43161.69,Debit Card,Grocery,68,9354.55,0.16,59,75.8,65,0.889,99,0.147,24,16,34,35,24,0.338,0.739,56,Female,Middle,Homemaker,Diploma,Rural,0.384,0.178,38,1.7,17,55.51,49.49,34.73,76.66,Inactive_Customer
CUST_05256,TXN_005256,2024-08-06 23:00:00,24079.94,Debit Card,Fashion,66,14097.28,0.755,150,6.79,16,0.539,27,0.543,19,82,4,10,17,0.501,0.603,59,Male,Lower Middle,Freelancer,Master,Rural,0.905,0.382,46,1.76,7,53.74,30.01,58.25,44.9,Low_Value_Customer
CUST_05257,TXN_005257,2024-08-07 00:00:00,3530.82,Credit Card,Electronics,47,5340.2,0.105,68,88.16,11,0.305,63,0.59,54,45,1,4,52,0.315,0.312,23,Female,Low,Business Owner,Doctorate,Urban,0.595,0.018,38,3.21,20,25.95,43.13,33.96,63.02,Low_Value_Customer
